site_id,property_name,category_id,category_name,amenity_id,amenity_name
"0zm5l03","616 at the Village","Unique Features","Unique Features","","Walk-In Closet"
"0zm5l03","616 at the Village","Unique Features","Unique Features","","Wood-Inspired Flooring"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","1","Air Conditioning"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","20","Carpet"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","26","Dishwasher"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","7","Furnished"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","82","Garbage Disposal"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","71","Outdoor Space"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Unit Features","Unit Features","41","Smoke-Free"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Security","Security","95","Dead-Bolt Locks"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Security","Security","99","Exterior Lighting"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Security","Security","98","Video Surveillance"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Convenient For","Convenient For","981","Undergraduates"
"ocp2k0px98","Liberty station male only townhome- 5 miles from Centennial","Convenient For","Convenient For","982","Graduate Students"
"z8cfdjw","Campus Crossings Raleigh","Unit Features","Unit Features","1","Air Conditioning"
"z8cfdjw","Campus Crossings Raleigh","Unit Features","Unit Features","20","Carpet"
"z8cfdjw","Campus Crossings Raleigh","Unit Features","Unit Features","26","Dishwasher"
"z8cfdjw","Campus Crossings Raleigh","Unit Features","Unit Features","7","Furnished"
"z8cfdjw","Campus Crossings Raleigh","Unit Features","Unit Features","82","Garbage Disposal"
"z8cfdjw","Campus Crossings Raleigh","Unit Features","Unit Features","303","High-Speed Internet Available"
"z8cfdjw","Campus Crossings Raleigh","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"z8cfdjw","Campus Crossings Raleigh","Community Features","Community Features","265","Clubhouse"
"z8cfdjw","Campus Crossings Raleigh","Community Features","Community Features","45","Fitness Room"
"z8cfdjw","Campus Crossings Raleigh","Community Features","Community Features","46","Individual Leases"
"z8cfdjw","Campus Crossings Raleigh","Community Features","Community Features","10","Pool"
"z8cfdjw","Campus Crossings Raleigh","Community Features","Community Features","44","Roommate Matching"
"z8cfdjw","Campus Crossings Raleigh","Lease Information","Lease Information","18","Flexible/Other lease"
"z8cfdjw","Campus Crossings Raleigh","University Features","University Features","74","Private Shuttle to Campus"
"z8cfdjw","Campus Crossings Raleigh","Laundry","Laundry","9","Washer/Dryer in Unit"
"z8cfdjw","Campus Crossings Raleigh","Convenient For","Convenient For","981","Undergraduates"
"z8cfdjw","Campus Crossings Raleigh","Convenient For","Convenient For","982","Graduate Students"
"z8cfdjw","Campus Crossings Raleigh","Convenient For","Convenient For","983","Faculty/Staff"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Basic Utilities Included**"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Community Green Space with Picnic Areas and Grills"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Esusu Positive Rent Reporting"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Fully Equipped Kitchens"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Game Lounge"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Individual Leases"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Monthly Resident Events"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Pet Friendly with On-Site Dog Park"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Poolside Cabanas, Hammocks, and Grills"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Private and Collaborative Study Areas"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Private Shuttle to North Carolina State University"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Professional On-Site Management"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Roommate Matching Service"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Upgraded Units Available"
"z8cfdjw","Campus Crossings Raleigh","Unique Features","Unique Features","","Vaulted Ceilings*"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Unit Features","Unit Features","1","Air Conditioning"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Unit Features","Unit Features","26","Dishwasher"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Unit Features","Unit Features","7","Furnished"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Unit Features","Unit Features","82","Garbage Disposal"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Unit Features","Unit Features","21","Hardwood Floors"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Unit Features","Unit Features","303","High-Speed Internet Available"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Unit Features","Unit Features","41","Smoke-Free"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Security","Security","95","Dead-Bolt Locks"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Community Features","Community Features","46","Individual Leases"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Community Features","Community Features","43","International Student Friendly"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Community Features","Community Features","19","Near Bus Stop"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Convenient For","Convenient For","981","Undergraduates"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Convenient For","Convenient For","982","Graduate Students"
"ocp6mp93ms","Newly Renovated - All Girls Unit Room with Private Bathroom","Convenient For","Convenient For","983","Faculty/Staff"
"75medjw","Brickside","Lease Information","Lease Information","16","12 month lease"
"75medjw","Brickside","Unit Features","Unit Features","1","Air Conditioning"
"75medjw","Brickside","Unit Features","Unit Features","26","Dishwasher"
"75medjw","Brickside","Community Features","Community Features","81","Elevator"
"75medjw","Brickside","Laundry","Laundry","9","Washer/Dryer in Unit"
"75medjw","Brickside","Convenient For","Convenient For","981","Undergraduates"
"75medjw","Brickside","Convenient For","Convenient For","982","Graduate Students"
"75medjw","Brickside","Convenient For","Convenient For","983","Faculty/Staff"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Unit Features","Unit Features","1","Air Conditioning"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Unit Features","Unit Features","26","Dishwasher"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Unit Features","Unit Features","41","Smoke-Free"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Security","Security","95","Dead-Bolt Locks"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Community Features","Community Features","103","Walk to campus"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Laundry","Laundry","9","Washer/Dryer in Unit"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Convenient For","Convenient For","981","Undergraduates"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Convenient For","Convenient For","982","Graduate Students"
"ocp6wsb4yt","We have 1 bedroom open In a luxury 5 bed 5 full bath house 1/1/27-6/30/27","Convenient For","Convenient For","983","Faculty/Staff"
"tv2h1cb","Gorman Crossings","Unit Features","Unit Features","1","Air Conditioning"
"tv2h1cb","Gorman Crossings","Unit Features","Unit Features","26","Dishwasher"
"tv2h1cb","Gorman Crossings","Unit Features","Unit Features","21","Hardwood Floors"
"tv2h1cb","Gorman Crossings","Unit Features","Unit Features","303","High-Speed Internet Available"
"tv2h1cb","Gorman Crossings","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"tv2h1cb","Gorman Crossings","Unit Features","Unit Features","41","Smoke-Free"
"tv2h1cb","Gorman Crossings","Community Features","Community Features","45","Fitness Room"
"tv2h1cb","Gorman Crossings","Laundry","Laundry","104","Laundry Access"
"tv2h1cb","Gorman Crossings","Laundry","Laundry","12","Laundry Room in Community"
"tv2h1cb","Gorman Crossings","Laundry","Laundry","9","Washer/Dryer in Unit"
"tv2h1cb","Gorman Crossings","Security","Security","25","Security System"
"tv2h1cb","Gorman Crossings","Convenient For","Convenient For","981","Undergraduates"
"tv2h1cb","Gorman Crossings","Convenient For","Convenient For","982","Graduate Students"
"tv2h1cb","Gorman Crossings","Convenient For","Convenient For","983","Faculty/Staff"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","1","Air Conditioning"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","26","Dishwasher"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","80","Extra Storage"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","82","Garbage Disposal"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","83","Garden/Yard"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","21","Hardwood Floors"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","71","Outdoor Space"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Unit Features","Unit Features","41","Smoke-Free"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Community Features","Community Features","19","Near Bus Stop"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Community Features","Community Features","103","Walk to campus"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Laundry","Laundry","33","Washer/Dryer Hookups"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Convenient For","Convenient For","981","Undergraduates"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Convenient For","Convenient For","982","Graduate Students"
"ocpbp1v5c9","Prime ITB location one block off Ridge Road","Convenient For","Convenient For","983","Faculty/Staff"
"5x5ph7m","Redpoint Raleigh","Unit Features","Unit Features","1","Air Conditioning"
"5x5ph7m","Redpoint Raleigh","Unit Features","Unit Features","15","Disability Accessible"
"5x5ph7m","Redpoint Raleigh","Unit Features","Unit Features","21","Hardwood Floors"
"5x5ph7m","Redpoint Raleigh","Unit Features","Unit Features","303","High-Speed Internet Available"
"5x5ph7m","Redpoint Raleigh","Unit Features","Unit Features","41","Smoke-Free"
"5x5ph7m","Redpoint Raleigh","Community Features","Community Features","265","Clubhouse"
"5x5ph7m","Redpoint Raleigh","Community Features","Community Features","45","Fitness Room"
"5x5ph7m","Redpoint Raleigh","Community Features","Community Features","10","Pool"
"5x5ph7m","Redpoint Raleigh","Laundry","Laundry","9","Washer/Dryer in Unit"
"5x5ph7m","Redpoint Raleigh","Convenient For","Convenient For","981","Undergraduates"
"5x5ph7m","Redpoint Raleigh","Convenient For","Convenient For","982","Graduate Students"
"5x5ph7m","Redpoint Raleigh","Convenient For","Convenient For","983","Faculty/Staff"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Unit Features","Unit Features","1","Air Conditioning"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Unit Features","Unit Features","20","Carpet"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Unit Features","Unit Features","26","Dishwasher"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Unit Features","Unit Features","21","Hardwood Floors"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Unit Features","Unit Features","71","Outdoor Space"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Unit Features","Unit Features","6","Patio, Balcony, Porch or Deck"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Unit Features","Unit Features","41","Smoke-Free"
"ocp5z7c91m","$300 off 1st month's rent! Spacious 3BD/2.5BA Townhome Rental available near NCSU for fall semester!","Community Features","Community Features","43","International Student Friendly"
